Number_of_bodies:3
Number_of_steps:10000
step timestep(s) energy angular_momentum_magnitude L_x L_y L_z body0_radius body0.x body0.y body0.z body1_radius body1.x body1.y body1.z body2_radius body2.x body2.y body2.z
153 15.3 1.33126 6.66134e-16 0 0 6.66134e-16 1.35555 -0.336858 -1.31302 0 0.575538 -0.568389 -0.0904292 0 1.67008 0.905247 1.40345 0
154 15.4 1.24655 4.44089e-16 0 0 4.44089e-16 1.36733 -0.298512 -1.33434 0 0.626909 -0.624188 -0.0583379 0 1.67061 0.9227 1.39268 0
155 15.5 1.17345 5.55112e-16 0 0 5.55112e-16 1.37454 -0.261015 -1.34953 0 0.677727 -0.677069 -0.0298519 0 1.66814 0.938084 1.37938 0
156 15.6 1.11194 6.66134e-16 0 0 6.66134e-16 1.37744 -0.224535 -1.35902 0 0.726863 -0.726849 -0.00460265 0 1.66271 0.951383 1.36362 0
157 15.7 1.06158 6.66134e-16 0 0 6.66134e-16 1.37627 -0.189185 -1.3632 0 0.773605 -0.773402 0.0177233 0 1.65435 0.962587 1.34548 0
158 15.8 1.02166 7.21645e-16 0 0 7.21645e-16 1.37119 -0.155046 -1.3624 0 0.817493 -0.816638 0.0373881 0 1.64311 0.971684 1.32501 0
159 15.9 0.991317 6.10623e-16 0 0 6.10623e-16 1.36235 -0.122174 -1.35687 0 0.858228 -0.856489 0.0546092 0 1.629 0.978662 1.30226 0
160 16 0.969596 6.10623e-16 0 0 6.10623e-16 1.34986 -0.090609 -1.34682 0 0.895604 -0.892898 0.0695661 0 1.61204 0.983507 1.27725 0
161 16.1 0.955513 4.996e-16 0 0 4.996e-16 1.33379 -0.0603855 -1.33242 0 0.929474 -0.925813 0.0824067 0 1.59221 0.986199 1.25002 0
162 16.2 0.948114 5.41234e-16 0 0 5.41234e-16 1.31418 -0.0315317 -1.3138 0 0.959723 -0.955182 0.0932523 0 1.56951 0.986714 1.22055 0
163 16.3 0.946534 5.55112e-16 0 0 5.55112e-16 1.29106 -0.0040746 -1.29106 0 0.986256 -0.980946 0.102202 0 1.5439 0.985021 1.18885 0
164 16.4 0.950039 6.10623e-16 0 0 6.10623e-16 1.26443 0.0219584 -1.26424 0 1.00898 -1.00304 0.109335 0 1.51536 0.981081 1.1549 0
165 16.5 0.958068 6.66134e-16 0 0 6.66134e-16 1.23425 0.0465376 -1.23337 0 1.02781 -1.02138 0.114715 0 1.48382 0.974846 1.11865 0
166 16.6 0.970268 6.66134e-16 0 0 6.66134e-16 1.20047 0.06963 -1.19845 0 1.04263 -1.03589 0.118391 0 1.4492 0.966256 1.08006 0
167 16.7 0.986609 6.78277e-16 0 0 6.78277e-16 1.16302 0.0911977 -1.15944 0 1.05334 -1.04643 0.120399 0 1.41141 0.955236 1.03904 0
168 16.8 1.00821 6.66134e-16 0 0 6.66134e-16 1.12179 0.111197 -1.11626 0 1.0598 -1.05289 0.120763 0 1.37033 0.941698 0.9955 0
169 16.9 1.05463 6.66134e-16 0 0 6.66134e-16 1.07664 0.129577 -1.06882 0 1.06185 -1.05511 0.119497 0 1.32582 0.925529 0.949319 0
170 17 1.16792 6.93889e-16 0 0 6.93889e-16 1.02741 0.14628 -1.01694 0 1.05931 -1.05288 0.116604 0 1.2777 0.906595 0.900337 0
171 17.1 1.29929 7.49401e-16 0 0 7.49401e-16 0.973873 0.161239 -0.960433 0 1.05195 -1.04597 0.112078 0 1.22574 0.884727 0.848355 0
172 17.2 1.44293 6.38378e-16 0 0 6.38378e-16 0.915777 0.174378 -0.899021 0 1.0395 -1.03409 0.105902 0 1.16968 0.859715 0.793119 0
173 17.3 1.60069 5.55112e-16 0 0 5.55112e-16 0.852804 0.185614 -0.832359 0 1.02162 -1.01691 0.0980549 0 1.10917 0.831292 0.734304 0
174 17.4 1.7758 5.82867e-16 0 0 5.82867e-16 0.78458 0.194859 -0.759997 0 0.997909 -0.993976 0.0885056 0 1.04379 0.799117 0.671492 0
175 17.5 1.97266 5.27356e-16 0 0 5.27356e-16 0.710676 0.202028 -0.681355 0 0.967853 -0.964767 0.0772236 0 0.973009 0.762739 0.604131 0
176 17.6 2.19655 4.44089e-16 0 0 4.44089e-16 0.63065 0.20705 -0.595693 0 0.930825 -0.928609 0.0641849 0 0.896186 0.72156 0.531508 0
177 17.7 2.45153 3.05311e-16 0 0 3.05311e-16 0.544221 0.20988 -0.502122 0 0.886035 -0.884658 0.0493906 0 0.812583 0.674777 0.452732 0
178 17.8 2.73391 3.60822e-16 0 0 3.60822e-16 0.451814 0.210466 -0.3998 0 0.832503 -0.831853 0.0329027 0 0.72162 0.621387 0.366897 0
179 17.9 3.02576 3.60822e-16 0 0 3.60822e-16 0.356057 0.208531 -0.288602 0 0.769043 -0.768899 0.0149081 0 0.623634 0.560367 0.273694 0
180 18 3.30325 4.44089e-16 0 0 4.44089e-16 0.264975 0.203307 -0.169936 0 0.694325 -0.694313 -0.00419019 0 0.520967 0.491005 0.174126 0
181 18.1 3.54864 5.55112e-16 0 0 5.55112e-16 0.19931 0.193804 -0.046524 0 0.607093 -0.60663 -0.0237123 0 0.418758 0.412826 0.0702363 0
182 18.2 3.74453 5.27356e-16 0 0 5.27356e-16 0.195698 0.17937 0.0782583 0 0.506687 -0.504876 -0.0427969 0 0.327433 0.325507 -0.0354615 0
183 18.3 3.86575 4.996e-16 0 0 4.996e-16 0.256659 0.15991 0.200756 0 0.394127 -0.38943 -0.0606701 0 0.268893 0.22952 -0.140086 0
184 18.4 3.89013 5.55112e-16 0 0 5.55112e-16 0.345131 0.135786 0.317297 0 0.273599 -0.262609 -0.0767646 0 0.271919 0.126823 -0.240533 0
185 18.5 3.81353 5.82867e-16 0 0 5.82867e-16 0.4379 0.107651 0.424462 0 0.156811 -0.127982 -0.0906111 0 0.334469 0.0203312 -0.333851 0
186 18.6 3.65028 5.82867e-16 0 0 5.82867e-16 0.525216 0.0763992 0.51963 0 0.102356 0.0104463 -0.101822 0 0.426739 -0.0868455 -0.417808 0
187 18.7 3.42063 6.38378e-16 0 0 6.38378e-16 0.603213 0.04327 0.601659 0 0.184929 0.148543 -0.110153 0 0.527608 -0.191813 -0.491506 0
188 18.8 3.14239 5.55112e-16 0 0 5.55112e-16 0.670729 0.00975971 0.670658 0 0.305031 0.28228 -0.115594 0 0.627203 -0.29204 -0.555064 0
189 18.9 2.84016 4.44089e-16 0 0 4.44089e-16 0.727742 -0.0227329 0.727387 0 0.425086 0.408284 -0.118332 0 0.720831 -0.385551 -0.609055 0
190 19 2.54625 5.55112e-16 0 0 5.55112e-16 0.774811 -0.0532285 0.77298 0 0.538052 0.524852 -0.118452 0 0.806744 -0.471623 -0.654528 0
191 19.1 2.28218 6.38378e-16 0 0 6.38378e-16 0.812785 -0.0812383 0.808715 0 0.642597 0.632057 -0.115908 0 0.885089 -0.550819 -0.692807 0
192 19.2 2.05231 5.55112e-16 0 0 5.55112e-16 0.842572 -0.106623 0.835798 0 0.739065 0.730717 -0.110765 0 0.956643 -0.624094 -0.725033 0
193 19.3 1.85347 4.996e-16 0 0 4.996e-16 0.864992 -0.129426 0.855254 0 0.828177 0.821722 -0.103206 0 1.02218 -0.692296 -0.752049 0
194 19.4 1.68212 4.16334e-16 0 0 4.16334e-16 0.880741 -0.149766 0.867914 0 0.910649 0.905841 -0.0934558 0 1.08233 -0.756075 -0.774458 0
195 19.5 1.5368 4.44089e-16 0 0 4.44089e-16 0.890393 -0.167787 0.874441 0 0.987094 0.983704 -0.0817405 0 1.13758 -0.815917 -0.7927 0
196 19.6 1.41854 3.88578e-16 0 0 3.88578e-16 0.894419 -0.183633 0.875365 0 1.05802 1.05581 -0.0682647 0 1.18832 -0.872182 -0.807101 0
197 19.7 1.32841 4.44089e-16 0 0 4.44089e-16 0.893209 -0.19744 0.871114 0 1.12384 1.12258 -0.0532096 0 1.23485 -0.92514 -0.817905 0
198 19.8 1.26302 4.30211e-16 0 0 4.30211e-16 0.887087 -0.209334 0.862034 0 1.18489 1.18432 -0.0367351 0 1.27739 -0.974991 -0.825299 0
199 19.9 1.21532 4.30211e-16 0 0 4.30211e-16 0.876326 -0.219431 0.848408 0 1.24146 1.24131 -0.0189825 0 1.31613 -1.02188 -0.829426 0
200 20 1.17919 3.88578e-16 0 0 3.88578e-16 0.86116 -0.227842 0.830472 0 1.29376 1.29376 -7.84088e-05 0 1.3512 -1.06592 -0.830394 0
201 20.1 1.15095 3.88578e-16 0 0 3.88578e-16 0.841793 -0.234671 0.808422 0 1.34198 1.34183 0.0198621 0 1.3827 -1.10716 -0.828284 0
202 20.2 1.12875 4.30211e-16 0 0 4.30211e-16 0.818407 -0.24002 0.78242 0 1.38626 1.38567 0.0407324 0 1.4107 -1.14565 -0.823153 0
203 20.3 1.11174 4.71845e-16 0 0 4.71845e-16 0.791169 -0.243989 0.752607 0 1.42674 1.42537 0.0624324 0 1.43526 -1.18138 -0.81504 0
204 20.4 1.09969 4.85723e-16 0 0 4.85723e-16 0.760236 -0.246684 0.719101 0 1.4635 1.46104 0.0848655 0 1.45637 -1.21435 -0.803967 0
205 20.5 1.09276 4.996e-16 0 0 4.996e-16 0.72577 -0.248216 0.682005 0 1.49662 1.49272 0.107937 0 1.47404 -1.24451 -0.789942 0
206 20.6 1.09135 4.57967e-16 0 0 4.57967e-16 0.687937 -0.248705 0.641407 0 1.52615 1.52047 0.131554 0 1.48824 -1.27177 -0.772961 0
207 20.7 1.09603 5.41234e-16 0 0 5.41234e-16 0.646932 -0.248286 0.59739 0 1.55214 1.54432 0.155619 0 1.49891 -1.29604 -0.75301 0
208 20.8 1.10746 4.996e-16 0 0 4.996e-16 0.602988 -0.24711 0.550028 0 1.57461 1.56429 0.180036 0 1.50597 -1.31718 -0.730064 0
209 20.9 1.12631 6.10623e-16 0 0 6.10623e-16 0.556411 -0.245356 0.499393 0 1.59358 1.58038 0.204701 0 1.50931 -1.33502 -0.704095 0
210 21 1.15316 5.55112e-16 0 0 5.55112e-16 0.507626 -0.243231 0.445559 0 1.60905 1.59259 0.229508 0 1.50881 -1.34936 -0.675067 0
211 21.1 1.18853 6.38378e-16 0 0 6.38378e-16 0.45726 -0.240979 0.388607 0 1.62101 1.60093 0.254342 0 1.50428 -1.35995 -0.642949 0
212 21.2 1.23276 6.38378e-16 0 0 6.38378e-16 0.406284 -0.238893 0.328629 0 1.62946 1.60538 0.279084 0 1.49553 -1.36649 -0.607713 0
213 21.3 1.28598 5.82867e-16 0 0 5.82867e-16 0.356284 -0.237321 0.265739 0 1.63438 1.60593 0.303607 0 1.48231 -1.36861 -0.569345 0
214 21.4 1.348 6.93889e-16 0 0 6.93889e-16 0.309913 -0.236672 0.200081 0 1.63576 1.60258 0.327777 0 1.46436 -1.36591 -0.527858 0
215 21.5 1.41825 6.38378e-16 0 0 6.38378e-16 0.271584 -0.23743 0.13185 0 1.63359 1.59533 0.351456 0 1.44135 -1.3579 -0.483307 0
216 21.6 1.49569 5.82867e-16 0 0 5.82867e-16 0.247851 -0.240149 0.0613077 0 1.62784 1.58418 0.374502 0 1.41292 -1.34403 -0.435809 0
217 21.7 1.57877 6.10623e-16 0 0 6.10623e-16 0.245701 -0.245447 -0.0111879 0 1.61853 1.56914 0.396771 0 1.37871 -1.3237 -0.385583 0
218 21.8 1.66536 5.55112e-16 0 0 5.55112e-16 0.267867 -0.253974 -0.0851462 0 1.60564 1.55024 0.418123 0 1.33835 -1.29627 -0.332976 0
219 21.9 1.75268 6.66134e-16 0 0 6.66134e-16 0.310678 -0.266363 -0.159911 0 1.58919 1.52752 0.438423 0 1.29154 -1.26115 -0.278512 0
220 22 1.83734 7.21645e-16 0 0 7.21645e-16 0.367729 -0.283143 -0.234637 0 1.56919 1.501 0.457549 0 1.23809 -1.21785 -0.222912 0
221 22.1 1.9157 7.77156e-16 0 0 7.77156e-16 0.433419 -0.304642 -0.308294 0 1.54565 1.47073 0.475387 0 1.17799 -1.16608 -0.167093 0
222 22.2 1.98432 6.66134e-16 0 0 6.66134e-16 0.503668 -0.330906 -0.379713 0 1.51858 1.43673 0.491843 0 1.11149 -1.10582 -0.11213 0
223 22.3 2.04062 7.21645e-16 0 0 7.21645e-16 0.575503 -0.361668 -0.44766 0 1.488 1.39902 0.506832 0 1.03904 -1.03735 -0.0591715 0
224 22.4 2.08321 6.66134e-16 0 0 6.66134e-16 0.646637 -0.396362 -0.510917 0 1.45386 1.35758 0.52028 0 0.961265 -0.96122 -0.00936363 0
225 22.5 2.11202 6.66134e-16 0 0 6.66134e-16 0.715214 -0.434176 -0.568351 0 1.41613 1.31236 0.53212 0 0.87893 -0.878183 0.0362308 0
226 22.6 2.12827 4.71845e-16 0 0 4.71845e-16 0.779683 -0.474107 -0.618973 0 1.37471 1.26324 0.542282 0 0.792847 -0.789129 0.0766913 0
227 22.7 2.13457 4.996e-16 0 0 4.996e-16 0.838725 -0.515023 -0.661975 0 1.32945 1.21003 0.550681 0 0.703863 -0.695008 0.111293 0
228 22.8 2.135 5.55112e-16 0 0 5.55112e-16 0.891247 -0.55572 -0.696776 0 1.28011 1.15247 0.557212 0 0.612854 -0.596751 0.139563 0
229 22.9 2.13533 5.82867e-16 0 0 5.82867e-16 0.936383 -0.594985 -0.723053 0 1.22637 1.09016 0.561725 0 0.520794 -0.495176 0.161329 0
230 23 2.14314 5.55112e-16 0 0 5.55112e-16 0.973517 -0.631673 -0.74076 0 1.16778 1.02255 0.564002 0 0.42899 -0.390882 0.176759 0
231 23.1 2.16769 5.55112e-16 0 0 5.55112e-16 1.00228 -0.66477 -0.750101 0 1.10372 0.94891 0.563719 0 0.339814 -0.284139 0.186382 0
232 23.2 2.21861 6.38378e-16 0 0 6.38378e-16 1.02254 -0.693441 -0.751479 0 1.03341 0.868273 0.560392 0 0.259 -0.174832 0.191088 0
233 23.3 2.30071 6.66134e-16 0 0 6.66134e-16 1.03431 -0.717035 -0.745419 0 0.956022 0.779614 0.553336 0 0.20202 -0.0625786 0.192084 0
234 23.4 2.4059 6.10623e-16 0 0 6.10623e-16 1.03773 -0.735083 -0.732491 0 0.871286 0.682373 0.541762 0 0.197879 0.0527101 0.190729 0
235 23.5 2.51431 6.10623e-16 0 0 6.10623e-16 1.033 -0.747259 -0.713234 0 0.780307 0.57721 0.525079 0 0.253612 0.170049 0.188155 0
236 23.6 2.60725 4.71845e-16 0 0 4.71845e-16 1.02029 -0.753341 -0.688093 0 0.685579 0.465827 0.503015 0 0.341933 0.287513 0.185078 0
237 23.7 2.67524 4.996e-16 0 0 4.996e-16 0.999681 -0.753154 -0.65736 0 0.590505 0.35025 0.475417 0 0.44208 0.402903 0.181943 0
238 23.8 2.71594 4.71845e-16 0 0 4.71845e-16 0.971122 -0.746511 -0.621127 0 0.499513 0.232494 0.442108 0 0.544299 0.514017 0.179019 0
239 23.9 2.73176 4.44089e-16 0 0 4.44089e-16 0.934375 -0.733163 -0.579249 0 0.418778 0.114471 0.40283 0 0.643353 0.618692 0.176419 0
240 24 2.73056 4.16334e-16 0 0 4.16334e-16 0.88901 -0.712771 -0.531317 0 0.357235 -0.00211035 0.357229 0 0.735773 0.714881 0.174088 0
241 24.1 2.7265 4.71845e-16 0 0 4.71845e-16 0.834508 -0.684955 -0.476698 0 0.326272 -0.116038 0.30494 0 0.819202 0.800994 0.171757 0
242 24.2 2.7299 5.55112e-16 0 0 5.55112e-16 0.770674 -0.649524 -0.414798 0 0.3346 -0.227012 0.24581 0 0.892677 0.876535 0.168988 0
243 24.3 2.73438 5.55112e-16 0 0 5.55112e-16 0.698404 -0.606876 -0.345643 0 0.380631 -0.335234 0.180272 0 0.956514 0.94211 0.165371 0
244 24.4 2.72445 3.88578e-16 0 0 3.88578e-16 0.620055 -0.558091 -0.270191 0 0.454 -0.440591 0.109521 0 1.01152 0.998682 0.16067 0
245 24.5 2.68883 4.996e-16 0 0 4.996e-16 0.539112 -0.504539 -0.189955 0 0.543689 -0.542552 0.0351421 0 1.05847 1.04709 0.154813 0
246 24.6 2.62142 3.88578e-16 0 0 3.88578e-16 0.460143 -0.447617 -0.106634 0 0.641648 -0.640323 -0.0412007 0 1.09794 1.08794 0.147835 0
247 24.7 2.5187 4.44089e-16 0 0 4.44089e-16 0.389309 -0.388687 -0.0220076 0 0.74235 -0.732937 -0.117844 0 1.13031 1.12162 0.139852 0
248 24.8 2.37974 4.996e-16 0 0 4.996e-16 0.334861 -0.329051 0.062106 0 0.841776 -0.819318 -0.193143 0 1.15582 1.14837 0.131037 0
249 24.9 2.21001 4.44089e-16 0 0 4.44089e-16 0.305856 -0.269887 0.143906 0 0.936819 -0.898404 -0.265518 0 1.1746 1.16829 0.121612 0
250 25 2.02813 4.996e-16 0 0 4.996e-16 0.30682 -0.211932 0.221863 0 1.02531 -0.969489 -0.333708 0 1.1867 1.18142 0.111845 0
251 25.1 1.86557 4.44089e-16 0 0 4.44089e-16 0.333396 -0.155017 0.295165 0 1.10647 -1.03272 -0.397203 0 1.19211 1.18774 0.102037 0
252 25.2 1.75684 4.44089e-16 0 0 4.44089e-16 0.376747 -0.0982173 0.363719 0 1.18068 -1.08897 -0.456245 0 1.19079 1.18718 0.0925256 0
253 25.3 1.70647 4.44089e-16 0 0 4.44089e-16 0.429599 -0.0404458 0.42769 0 1.24874 -1.13923 -0.511373 0 1.18264 1.17968 0.0836823 0
254 25.4 1.69217 5.55112e-16 0 0 5.55112e-16 0.487573 0.0192477 0.487193 0 1.31141 -1.18436 -0.563115 0 1.16758 1.16511 0.0759222 0
255 25.5 1.70038 5.55112e-16 0 0 5.55112e-16 0.54831 0.081628 0.5422 0 1.36932 -1.22499 -0.611914 0 1.14548 1.14336 0.0697141 0
256 25.6 1.7249 5.55112e-16 0 0 5.55112e-16 0.61056 0.14729 0.592528 0 1.42295 -1.26162 -0.658118 0 1.11626 1.11433 0.0655906 0
257 25.7 1.7618 6.10623e-16 0 0 6.10623e-16 0.673641 0.216664 0.637847 0 1.4727 -1.29462 -0.702001 0 1.07986 1.07795 0.0641538 0
258 25.8 1.80738 5.55112e-16 0 0 5.55112e-16 0.737145 0.289987 0.677709 0 1.51884 -1.32427 -0.743776 0 1.03639 1.03428 0.0660669 0
259 25.9 1.85717 4.996e-16 0 0 4.996e-16 0.800768 0.367245 0.71159 0 1.56162 -1.35079 -0.783609 0 0.986174 0.983541 0.0720186 0
260 26 1.90567 5.55112e-16 0 0 5.55112e-16 0.864219 0.4481 0.738972 0 1.60121 -1.37434 -0.821625 0 0.929919 0.926239 0.0826526 0
261 26.1 1.94676 3.33067e-16 0 0 3.33067e-16 0.927157 0.531855 0.759441 0 1.63774 -1.39506 -0.857916 0 0.868801 0.863202 0.0984753 0
262 26.2 1.97478 4.44089e-16 0 0 4.44089e-16 0.989164 0.617474 0.772768 0 1.67132 -1.41304 -0.892547 0 0.804532 0.795565 0.119779 0
263 26.3 1.98533 3.33067e-16 0 0 3.33067e-16 1.04972 0.703675 0.77894 0 1.70202 -1.42837 -0.925556 0 0.739374 0.724691 0.146616 0
264 26.4 1.97554 2.22045e-16 0 0 2.22045e-16 1.10819 0.789032 0.778145 0 1.7299 -1.4411 -0.956959 0 0.676144 0.65207 0.178813 0
265 26.5 1.94404 4.44089e-16 0 0 4.44089e-16 1.16385 0.872068 0.770744 0 1.75499 -1.45131 -0.986755 0 0.618205 0.579238 0.21601 0
266 26.6 1.89083 5.55112e-16 0 0 5.55112e-16 1.21591 0.951322 0.757248 0 1.77731 -1.45903 -1.01493 0 0.569356 0.507708 0.25768 0
267 26.7 1.8175 6.10623e-16 0 0 6.10623e-16 1.26356 1.02542 0.738302 0 1.79691 -1.46433 -1.04145 0 0.53342 0.438904 0.303151 0
268 26.8 1.72749 5.55112e-16 0 0 5.55112e-16 1.30608 1.09319 0.714681 0 1.81379 -1.46726 -1.0663 0 0.513381 0.374066 0.351617 0
269 26.9 1.6261 6.66134e-16 0 0 6.66134e-16 1.34293 1.15375 0.687256 0 1.82799 -1.46789 -1.08943 0 0.510321 0.314138 0.402174 0
270 27 1.51958 6.66134e-16 0 0 6.66134e-16 1.37383 1.20659 0.656933 0 1.83953 -1.46627 -1.11082 0 0.522922 0.259683 0.453886 0
271 27.1 1.41388 7.77156e-16 0 0 7.77156e-16 1.39879 1.25161 0.624571 0 1.84844 -1.46248 -1.13044 0 0.54806 0.210876 0.505866 0
272 27.2 1.3136 7.77156e-16 0 0 7.77156e-16 1.41798 1.28899 0.590909 0 1.85477 -1.45659 -1.14826 0 0.582008 0.1676 0.557354 0
273 27.3 1.22176 7.21645e-16 0 0 7.21645e-16 1.4317 1.3191 0.556547 0 1.85854 -1.44866 -1.16428 0 0.621391 0.129564 0.607733 0
274 27.4 1.14015 8.32667e-16 0 0 8.32667e-16 1.44024 1.34234 0.521949 0 1.85979 -1.43875 -1.17848 0 0.663571 0.0964145 0.65653 0
275 27.5 1.06967 7.77156e-16 0 0 7.77156e-16 1.44391 1.35913 0.487471 0 1.85856 -1.42692 -1.19085 0 0.706639 0.0677906 0.70338 0
276 27.6 1.01066 7.77156e-16 0 0 7.77156e-16 1.44294 1.36986 0.453383 0 1.85487 -1.41323 -1.20139 0 0.749262 0.0433612 0.748006 0
277 27.7 0.963017 7.21645e-16 0 0 7.21645e-16 1.43756 1.37486 0.419899 0 1.84875 -1.3977 -1.21009 0 0.790522 0.0228347 0.790192 0
278 27.8 0.926291 7.77156e-16 0 0 7.77156e-16 1.42791 1.37442 0.387189 0 1.84022 -1.38038 -1.21695 0 0.829785 0.00596197 0.829763 0
279 27.9 0.899756 7.21645e-16 0 0 7.21645e-16 1.41414 1.36876 0.355393 0 1.82929 -1.36129 -1.22197 0 0.866605 -0.00746644 0.866573 0
280 28 0.882511 6.66134e-16 0 0 6.66134e-16 1.39635 1.35808 0.324636 0 1.81598 -1.34046 -1.22513 0 0.900662 -0.0176239 0.90049 0
281 28.1 0.873628 7.21645e-16 0 0 7.21645e-16 1.37458 1.34254 0.295026 0 1.80026 -1.31789 -1.22642 0 0.931719 -0.0246517 0.931393 0
282 28.2 0.872337 7.77156e-16 0 0 7.77156e-16 1.34887 1.32225 0.26667 0 1.78214 -1.29359 -1.22583 0 0.95959 -0.0286631 0.959162 0
283 28.3 0.878254 7.77156e-16 0 0 7.77156e-16 1.31924 1.29729 0.239671 0 1.7616 -1.26754 -1.22334 0 0.984122 -0.0297461 0.983673 0
284 28.4 0.891663 8.04912e-16 0 0 8.04912e-16 1.28567 1.26771 0.214136 0 1.7386 -1.23974 -1.21893 0 1.00518 -0.0279664 1.00479 0
285 28.5 0.913948 6.66134e-16 0 0 6.66134e-16 1.2481 1.23352 0.190181 0 1.71311 -1.21015 -1.21255 0 1.02264 -0.0233692 1.02237 0
286 28.6 0.948142 7.21645e-16 0 0 7.21645e-16 1.20647 1.19473 0.167931 0 1.68507 -1.17875 -1.20417 0 1.03636 -0.0159806 1.03624 0
287 28.7 0.998855 5.82867e-16 0 0 5.82867e-16 1.16069 1.15127 0.14753 0 1.65442 -1.14546 -1.19374 0 1.04622 -0.00580943 1.04621 0
288 28.8 1.06996 5.82867e-16 0 0 5.82867e-16 1.11063 1.1031 0.12914 0 1.62106 -1.11025 -1.18118 0 1.05206 0.00715159 1.05204 0
289 28.9 1.16148 5.82867e-16 0 0 5.82867e-16 1.05615 1.05009 0.112952 0 1.5849 -1.07302 -1.16642 0 1.05372 0.0229243 1.05347 0
290 29 1.27064 5.27356e-16 0 0 5.27356e-16 0.997076 0.992129 0.0991913 0 1.54581 -1.03367 -1.14937 0 1.051 0.0415422 1.05018 0
291 29.1 1.39497 5.41234e-16 0 0 5.41234e-16 0.933223 0.929053 0.088124 0 1.50364 -0.992098 -1.1299 0 1.04368 0.0630454 1.04177 0
292 29.2 1.53332 4.92661e-16 0 0 4.92661e-16 0.864396 0.86068 0.0800666 0 1.45819 -0.948151 -1.10785 0 1.0315 0.0874703 1.02779 0
293 29.3 1.68544 4.996e-16 0 0 4.996e-16 0.790427 0.786824 0.0753876 0 1.40925 -0.901654 -1.08305 0 1.01419 0.114831 1.00766 0
294 29.4 1.85117 4.71845e-16 0 0 4.71845e-16 0.711229 0.707316 0.0744974 0 1.35652 -0.852398 -1.05525 0 0.991426 0.145082 0.980754 0
295 29.5 2.02935 5.82867e-16 0 0 5.82867e-16 0.626917 0.62207 0.0778057 0 1.29964 -0.800127 -1.02414 0 0.962942 0.178057 0.946337 0
296 29.6 2.21675 6.66134e-16 0 0 6.66134e-16 0.538019 0.531163 0.085615 0 1.23818 -0.744534 -0.989327 0 0.928559 0.213371 0.903712 0
297 29.7 2.40782 6.66134e-16 0 0 6.66134e-16 0.445827 0.434937 0.0979383 0 1.17158 -0.685257 -0.950276 0 0.888336 0.250321 0.852338 0
298 29.8 2.59603 5.55112e-16 0 0 5.55112e-16 0.353061 0.334048 0.114295 0 1.09914 -0.621882 -0.906291 0 0.842677 0.287833 0.791995 0
299 29.9 2.77596 6.10623e-16 0 0 6.10623e-16 0.265506 0.229436 0.133614 0 1.01999 -0.553963 -0.856448 0 0.792343 0.324527 0.722834 0
300 30 2.94403 6.10623e-16 0 0 6.10623e-16 0.196862 0.122268 0.15429 0 0.933138 -0.48109 -0.799561 0 0.738328 0.358822 0.645271 0
301 30.1 3.09736 7.77156e-16 0 0 7.77156e-16 0.174926 0.0139893 0.174366 0 0.837539 -0.403013 -0.734201 0 0.681729 0.389024 0.559835 0
302 30.2 3.23325 7.77156e-16 0 0 7.77156e-16 0.213412 -0.0935333 0.191824 0 0.732367 -0.319805 -0.658852 0 0.62367 0.413339 0.467028 0
303 30.3 3.35046 7.77156e-16 0 0 7.77156e-16 0.284939 -0.197947 0.204956 0 0.617403 -0.231934 -0.572182 0 0.565379 0.429881 0.367226 0
304 30.4 3.44688 8.32667e-16 0 0 8.32667e-16 0.364948 -0.296612 0.212623 0 0.493616 -0.140113 -0.473312 0 0.508613 0.436725 0.260689 0
305 30.5 3.50811 8.60423e-16 0 0 8.60423e-16 0.442337 -0.386982 0.214259 0 0.365092 -0.0452956 -0.362271 0 0.456915 0.432278 0.148012 0
306 30.6 3.50954 9.71445e-16 0 0 9.71445e-16 0.511885 -0.466918 0.209795 0 0.246172 0.0507696 -0.24088 0 0.417308 0.416149 0.0310852 0
307 30.7 3.43765 9.15934e-16 0 0 9.15934e-16 0.570835 -0.534801 0.1996 0 0.183953 0.145547 -0.112493 0 0.398881 0.389254 -0.0871071 0
308 30.8 3.29577 8.60423e-16 0 0 8.60423e-16 0.617726 -0.58956 0.184402 0 0.237251 0.236486 0.0190256 0 0.407485 0.353074 -0.203428 0
309 30.9 3.09737 9.4369e-16 0 0 9.4369e-16 0.652013 -0.630758 0.165123 0 0.354663 0.321502 0.14974 0 0.441336 0.309256 -0.314862 0
310 31 2.867 1.05471e-15 0 0 1.05471e-15 0.673922 -0.658659 0.142617 0 0.485283 0.39919 0.275947 0 0.492463 0.25947 -0.418564 0
311 31.1 2.6467 1.13798e-15 0 0 1.13798e-15 0.684237 -0.674082 0.117447 0 0.612893 0.468829 0.394762 0 0.551803 0.205253 -0.512209 0
312 31.2 2.47962 1.05471e-15 0 0 1.05471e-15 0.68399 -0.678066 0.0898241 0 0.732537 0.530467 0.505189 0 0.613047 0.147599 -0.595013 0
313 31.3 2.37512 9.71445e-16 0 0 9.71445e-16 0.674277 -0.67163 0.0596857 0 0.843578 0.584835 0.60794 0 0.673244 0.0867951 -0.667625 0
314 31.4 2.31664 1.22125e-15 0 0 1.22125e-15 0.656244 -0.655697 0.026783 0 0.946691 0.63285 0.704077 0 0.731217 0.0228468 -0.73086 0
315 31.5 2.28739 1.27676e-15 0 0 1.27676e-15 0.631183 -0.631115 -0.00925073 0 1.04271 0.675335 0.794466 0 0.786459 -0.0442201 -0.785215 0
